total Cells: 1554
(5654.22, 100, 10152),(5634.67, 100, 10132.4),(5556.45, 100, 10132.4)
(5654.22, 100, 10152),(5556.45, 100, 10132.4),(5439.11, 100, 10132.4)
(5028.45, 100, 10152),(5654.22, 100, 10152),(5439.11, 100, 10132.4)
(5028.45, 100, 10152),(5439.11, 100, 10132.4),(5028.45, 100, 10132.4)
(5028.45, 100, 10504),(4969.78, 100, 10543.1),(4969.78, 100, 10621.3)
(5028.45, 100, 10504),(4969.78, 100, 10621.3),(5556.45, 100, 10621.3)
(4969.78, 100, 11012.4),(5536.89, 100, 11012.4),(5517.33, 100, 10660.4)
(4969.78, 100, 11012.4),(5517.33, 100, 10660.4),(4969.78, 100, 10621.3)
(5517.33, 100, 10660.4),(5556.45, 100, 10621.3),(4969.78, 100, 10621.3)
(5654.22, 100, 10152),(5028.45, 100, 10152),(5028.45, 100, 10504)
(5654.22, 100, 10152),(5028.45, 100, 10504),(5556.45, 100, 10621.3)
(5654.22, 100, 10152),(5556.45, 100, 10621.3),(5654.22, 100, 10621.3)
(5654.22, 100, 10621.3),(5693.33, 100, 10680),(6006.22, 100, 10680)
(5654.22, 100, 10621.3),(6006.22, 100, 10680),(6006.22, 100, 10152)
(5654.22, 100, 10621.3),(6006.22, 100, 10152),(5908.45, 100, 10152)
(5869.33, 100, 10152),(5654.22, 100, 10152),(5654.22, 100, 10621.3)
(5908.45, 100, 10152),(5869.33, 100, 10152),(5654.22, 100, 10621.3)
(6162.67, 100, 6827.56),(6064.89, 100, 6827.56),(6045.33, 100, 6866.67)
(6162.67, 100, 6827.56),(6045.33, 100, 6866.67),(9741.33, 100, 6866.67)
(7883.56, 100, 6143.11),(7785.78, 100, 6143.11),(7746.67, 100, 6201.78)
(7883.56, 100, 6143.11),(7746.67, 100, 6201.78),(9741.33, 100, 6866.67)
(7531.56, 100, 6280),(7433.78, 100, 6280),(7394.67, 100, 6338.67)
(6847.11, 100, 6553.78),(6749.33, 100, 6553.78),(6710.22, 100, 6612.45)
(6514.67, 100, 6690.67),(6416.89, 100, 6690.67),(6377.78, 100, 6749.33)
(6984, 100, 6475.56),(6886.22, 100, 6475.56),(6847.11, 100, 6553.78)
(7394.67, 100, 6338.67),(7238.22, 100, 6338.67),(7199.11, 100, 6416.89)
(6710.22, 100, 6612.45),(6553.78, 100, 6612.45),(6514.67, 100, 6690.67)
(7199.11, 100, 6416.89),(7023.11, 100, 6416.89),(6984, 100, 6475.56)
(7746.67, 100, 6201.78),(7570.67, 100, 6201.78),(7531.56, 100, 6280)
(6377.78, 100, 6749.33),(6201.78, 100, 6749.33),(6162.67, 100, 6827.56)
(6377.78, 100, 6749.33),(6162.67, 100, 6827.56),(9741.33, 100, 6866.67)
(8098.67, 100, 6006.22),(8000.89, 100, 6006.22),(7883.56, 100, 6143.11)
(6710.22, 100, 6612.45),(6514.67, 100, 6690.67),(6377.78, 100, 6749.33)
(7746.67, 100, 6201.78),(7531.56, 100, 6280),(7394.67, 100, 6338.67)
(7199.11, 100, 6416.89),(6984, 100, 6475.56),(6847.11, 100, 6553.78)
(7199.11, 100, 6416.89),(6847.11, 100, 6553.78),(6710.22, 100, 6612.45)
(7746.67, 100, 6201.78),(7394.67, 100, 6338.67),(7199.11, 100, 6416.89)
(6006.22, 100, 11012.4),(6025.78, 100, 11012.4),(6084.45, 100, 10914.7)
(6006.22, 100, 11012.4),(6084.45, 100, 10914.7),(6006.22, 100, 10816.9)
(7199.11, 100, 6416.89),(6710.22, 100, 6612.45),(6377.78, 100, 6749.33)
(7199.11, 100, 6416.89),(6377.78, 100, 6749.33),(9741.33, 100, 6866.67)
(7199.11, 100, 6416.89),(9741.33, 100, 6866.67),(7746.67, 100, 6201.78)
(10699.6, 100, 6866.67),(10856, 100, 6866.67),(11012.4, 100, 6006.22)
(9878.22, 100, 6866.67),(10699.6, 100, 6866.67),(11012.4, 100, 6006.22)
(9741.33, 100, 6866.67),(9878.22, 100, 6866.67),(11012.4, 100, 6006.22)
(9741.33, 100, 6866.67),(11012.4, 100, 6006.22),(8098.67, 100, 6006.22)
(9741.33, 100, 6866.67),(8098.67, 100, 6006.22),(7883.56, 100, 6143.11)
(9702.22, 100, 7472.89),(9760.89, 100, 7433.78),(9760.89, 100, 7081.78)
(11012.4, 100, 6006.22),(10856, 100, 6866.67),(10895.1, 100, 6905.78)
(7531.56, 100, 7864),(9702.22, 100, 7609.78),(9702.22, 100, 7472.89)
(9702.22, 100, 6905.78),(9741.33, 100, 6866.67),(6045.33, 100, 6866.67)
(9702.22, 100, 7042.67),(9702.22, 100, 6905.78),(6045.33, 100, 6866.67)
(6006.22, 100, 10680),(6084.45, 100, 10621.3),(6006.22, 100, 10621.3)
(6827.56, 100, 11012.4),(6847.11, 100, 10621.3),(6260.45, 100, 10758.2)
(6827.56, 100, 11012.4),(6260.45, 100, 10758.2),(6260.45, 100, 11012.4)
(6045.33, 100, 6866.67),(7042.67, 100, 7864),(7218.67, 100, 7864)
(6847.11, 100, 10621.3),(6201.78, 100, 10621.3),(6260.45, 100, 10758.2)
(10719.1, 100, 7433.78),(10719.1, 100, 7081.78),(10660.4, 100, 7023.11)
(10719.1, 100, 7433.78),(10660.4, 100, 7023.11),(9917.33, 100, 7023.11)
(10719.1, 100, 7433.78),(9917.33, 100, 7023.11),(10073.8, 100, 7433.78)
(9917.33, 100, 7023.11),(9897.78, 100, 7433.78),(10015.1, 100, 7433.78)
(9917.33, 100, 7023.11),(10015.1, 100, 7433.78),(10073.8, 100, 7433.78)
(9976, 100, 7648.89),(9956.45, 100, 7590.22),(9917.33, 100, 7590.22)
(9976, 100, 7648.89),(9917.33, 100, 7590.22),(9878.22, 100, 7648.89)
(10582.2, 100, 7668.44),(10699.6, 100, 7668.44),(10660.4, 100, 7590.22)
(10582.2, 100, 7668.44),(10660.4, 100, 7590.22),(10621.3, 100, 7590.22)
(10249.8, 100, 7668.44),(10328, 100, 7668.44),(10269.3, 100, 7629.33)
(9995.56, 100, 7668.44),(9976, 100, 7648.89),(9878.22, 100, 7648.89)
(9995.56, 100, 7668.44),(9878.22, 100, 7648.89),(9741.33, 100, 7648.89)
(8548.45, 100, 10934.2),(8626.67, 100, 10934.2),(8880.89, 100, 10582.2)
(8548.45, 100, 10934.2),(8880.89, 100, 10582.2),(8274.67, 100, 10582.2)
(8274.67, 100, 10582.2),(8489.78, 100, 10934.2),(8548.45, 100, 10934.2)
(8626.67, 100, 10934.2),(8685.33, 100, 10934.2),(8880.89, 100, 10582.2)
(8274.67, 100, 10582.2),(8411.56, 100, 10934.2),(8489.78, 100, 10934.2)
(6045.33, 100, 6866.67),(6729.78, 100, 7864),(7042.67, 100, 7864)
(6045.33, 100, 6866.67),(6573.33, 100, 7864),(6729.78, 100, 7864)
(8685.33, 100, 10934.2),(8744, 100, 10934.2),(8880.89, 100, 10582.2)
(7531.56, 100, 7864),(9741.33, 100, 7648.89),(9702.22, 100, 7609.78)
(8274.67, 100, 10582.2),(8352.89, 100, 10934.2),(8411.56, 100, 10934.2)
(6045.33, 100, 6866.67),(6006.22, 100, 6925.33),(6260.45, 100, 7864)
(6045.33, 100, 6866.67),(6260.45, 100, 7864),(6573.33, 100, 7864)
(6006.22, 100, 6925.33),(6084.45, 100, 7864),(6260.45, 100, 7864)
(8744, 100, 10934.2),(8802.67, 100, 10934.2),(8880.89, 100, 10582.2)
(8274.67, 100, 10582.2),(8274.67, 100, 10934.2),(8352.89, 100, 10934.2)
(8802.67, 100, 10934.2),(8900.45, 100, 10934.2),(8880.89, 100, 10582.2)
(7805.33, 100, 10895.1),(7531.56, 100, 10484.4),(7472.89, 100, 10484.4)
(6260.45, 100, 7864),(6084.45, 100, 7864),(6123.56, 100, 7981.33)
(6260.45, 100, 7864),(6123.56, 100, 7981.33),(6221.33, 100, 7981.33)
(6690.67, 100, 7903.11),(6729.78, 100, 7864),(6573.33, 100, 7864)
(6690.67, 100, 7903.11),(6573.33, 100, 7864),(6612.45, 100, 7903.11)
(6690.67, 100, 8059.56),(6690.67, 100, 7903.11),(6612.45, 100, 7903.11)
(6573.33, 100, 8724.45),(6749.33, 100, 8724.45),(6710.22, 100, 8685.33)
(6573.33, 100, 8724.45),(6710.22, 100, 8685.33),(6612.45, 100, 8685.33)
(6690.67, 100, 8059.56),(6612.45, 100, 7903.11),(6612.45, 100, 8685.33)
(6690.67, 100, 8059.56),(6612.45, 100, 8685.33),(6710.22, 100, 8685.33)
(7218.67, 100, 7864),(7042.67, 100, 7864),(7081.78, 100, 7981.33)
(7218.67, 100, 7864),(7081.78, 100, 7981.33),(7179.56, 100, 7981.33)
(6006.22, 100, 6925.33),(6006.22, 100, 7864),(6084.45, 100, 7864)
(9702.22, 100, 7472.89),(9760.89, 100, 7081.78),(9702.22, 100, 7042.67)
(9702.22, 100, 7472.89),(9702.22, 100, 7042.67),(6045.33, 100, 6866.67)
(9702.22, 100, 7472.89),(6045.33, 100, 6866.67),(7218.67, 100, 7864)
(9702.22, 100, 7472.89),(7218.67, 100, 7864),(7531.56, 100, 7864)
(7375.11, 100, 10484.4),(7316.44, 100, 10484.4),(7062.22, 100, 10895.1)
(7805.33, 100, 10895.1),(7648.89, 100, 10484.4),(7531.56, 100, 10484.4)
(7570.67, 100, 7903.11),(7570.67, 100, 8020.44),(9917.33, 100, 8020.44)
(9917.33, 100, 8724.45),(9917.33, 100, 8216),(9878.22, 100, 8196.45)
(9917.33, 100, 8724.45),(9878.22, 100, 8196.45),(7570.67, 100, 8020.44)
(9917.33, 100, 8724.45),(7570.67, 100, 8020.44),(7570.67, 100, 8685.33)
(9878.22, 100, 8059.56),(9917.33, 100, 8020.44),(7570.67, 100, 8020.44)
(9878.22, 100, 8196.45),(9878.22, 100, 8059.56),(7570.67, 100, 8020.44)
(7570.67, 100, 8685.33),(7531.56, 100, 8724.45),(9917.33, 100, 8724.45)
(10464.9, 100, 8020.44),(10034.7, 100, 8020.44),(10054.2, 100, 8059.56)
(10464.9, 100, 8020.44),(10054.2, 100, 8059.56),(10445.3, 100, 8059.56)
(10464.9, 100, 8020.44),(10328, 100, 7668.44),(10249.8, 100, 7668.44)
(10464.9, 100, 8020.44),(10249.8, 100, 7668.44),(10034.7, 100, 8020.44)
(10699.6, 100, 7668.44),(10562.7, 100, 8020.44),(10601.8, 100, 8059.56)
(10699.6, 100, 7668.44),(10601.8, 100, 8059.56),(10856, 100, 7668.44)
(10464.9, 100, 8020.44),(10562.7, 100, 8020.44),(10582.2, 100, 7668.44)
(10464.9, 100, 8020.44),(10582.2, 100, 7668.44),(10328, 100, 7668.44)
(10562.7, 100, 8020.44),(10699.6, 100, 7668.44),(10582.2, 100, 7668.44)
(10640.9, 100, 8450.67),(10582.2, 100, 8489.78),(10621.3, 100, 8880.89)
(10034.7, 100, 8020.44),(10249.8, 100, 7668.44),(9995.56, 100, 7668.44)
(10406.2, 100, 8392),(10445.3, 100, 8372.45),(10445.3, 100, 8255.11)
(10406.2, 100, 8392),(10445.3, 100, 8255.11),(10406.2, 100, 8196.45)
(10406.2, 100, 8392),(10406.2, 100, 8196.45),(10054.2, 100, 8196.45)
(10406.2, 100, 8450.67),(10406.2, 100, 8392),(10054.2, 100, 8196.45)
(10445.3, 100, 8724.45),(10445.3, 100, 8470.22),(10406.2, 100, 8450.67)
(10054.2, 100, 8724.45),(10445.3, 100, 8724.45),(10406.2, 100, 8450.67)
(10054.2, 100, 8724.45),(10406.2, 100, 8450.67),(10054.2, 100, 8196.45)
(6749.33, 100, 8724.45),(6573.33, 100, 8724.45),(6338.67, 100, 9408.89)
(9917.33, 100, 8920),(9878.22, 100, 8880.89),(7531.56, 100, 8724.45)
(10895.1, 100, 7629.33),(10640.9, 100, 8176.89),(10640.9, 100, 8450.67)
(9878.22, 100, 8763.56),(9917.33, 100, 8724.45),(7531.56, 100, 8724.45)
(9878.22, 100, 8880.89),(9878.22, 100, 8763.56),(7531.56, 100, 8724.45)
(10034.7, 100, 8920),(10464.9, 100, 8920),(10425.8, 100, 8861.33)
(10034.7, 100, 8920),(10425.8, 100, 8861.33),(10073.8, 100, 8861.33)
(6006.22, 100, 8724.45),(6201.78, 100, 9408.89),(6338.67, 100, 9408.89)
(6006.22, 100, 8724.45),(6338.67, 100, 9408.89),(6573.33, 100, 8724.45)
(9995.56, 100, 7668.44),(9741.33, 100, 7648.89),(7531.56, 100, 7864)
(9995.56, 100, 7668.44),(7531.56, 100, 7864),(7570.67, 100, 7903.11)
(9995.56, 100, 7668.44),(7570.67, 100, 7903.11),(9917.33, 100, 8020.44)
(9995.56, 100, 7668.44),(9917.33, 100, 8020.44),(10034.7, 100, 8020.44)
(10601.8, 100, 8059.56),(10601.8, 100, 8157.33),(10640.9, 100, 8176.89)
(10601.8, 100, 8059.56),(10640.9, 100, 8176.89),(10895.1, 100, 7629.33)
(10601.8, 100, 8059.56),(10895.1, 100, 7629.33),(10856, 100, 7668.44)
(6006.22, 100, 8724.45),(6006.22, 100, 9408.89),(6201.78, 100, 9408.89)
(7805.33, 100, 10895.1),(7707.56, 100, 10484.4),(7648.89, 100, 10484.4)
(7199.11, 100, 10484.4),(7003.56, 100, 10836.4),(7062.22, 100, 10895.1)
(7199.11, 100, 10484.4),(7062.22, 100, 10895.1),(7316.44, 100, 10484.4)
(7472.89, 100, 10484.4),(7375.11, 100, 10484.4),(7062.22, 100, 10895.1)
(7472.89, 100, 10484.4),(7062.22, 100, 10895.1),(7805.33, 100, 10895.1)
(6006.22, 100, 9428.45),(6201.78, 100, 9408.89),(6006.22, 100, 9408.89)
(7805.33, 100, 10895.1),(7824.89, 100, 10484.4),(7707.56, 100, 10484.4)
(7199.11, 100, 10484.4),(7140.44, 100, 10484.4),(7003.56, 100, 10836.4)
(6749.33, 100, 8724.45),(6475.56, 100, 9565.33),(6475.56, 100, 9760.89)
(6749.33, 100, 8724.45),(6475.56, 100, 9760.89),(7531.56, 100, 8724.45)
(7140.44, 100, 10484.4),(7023.11, 100, 10484.4),(7003.56, 100, 10836.4)
(6221.33, 100, 9624),(6162.67, 100, 9565.33),(6006.22, 100, 9565.33)
(6221.33, 100, 9624),(6006.22, 100, 9565.33),(6006.22, 100, 9936.89)
(6221.33, 100, 9624),(6006.22, 100, 9936.89),(6221.33, 100, 9936.89)
(6143.11, 100, 10132.4),(6201.78, 100, 10132.4),(6162.67, 100, 10093.3)
(10562.7, 100, 10191.1),(10582.2, 100, 8920),(10464.9, 100, 8920)
(6475.56, 100, 9760.89),(6377.78, 100, 9800),(6377.78, 100, 10093.3)
(6338.67, 100, 9408.89),(6377.78, 100, 9526.22),(6475.56, 100, 9565.33)
(6338.67, 100, 9408.89),(6475.56, 100, 9565.33),(6749.33, 100, 8724.45)
(10132.4, 100, 10191.1),(10562.7, 100, 10191.1),(10464.9, 100, 8920)
(10132.4, 100, 10191.1),(10464.9, 100, 8920),(10034.7, 100, 8920)
(9995.56, 100, 10406.2),(9037.33, 100, 10406.2),(9076.45, 100, 10445.3)
(9174.22, 100, 10758.2),(9956.45, 100, 10934.2),(9956.45, 100, 10660.4)
(9174.22, 100, 10758.2),(9956.45, 100, 10660.4),(9174.22, 100, 10582.2)
(9076.45, 100, 10445.3),(9076.45, 100, 10543.1),(9174.22, 100, 10582.2)
(9076.45, 100, 10445.3),(9174.22, 100, 10582.2),(9956.45, 100, 10660.4)
(9076.45, 100, 10445.3),(9956.45, 100, 10660.4),(10015.1, 100, 10621.3)
(9076.45, 100, 10445.3),(10015.1, 100, 10621.3),(9995.56, 100, 10406.2)
(10680, 100, 10191.1),(10621.3, 100, 8880.89),(10582.2, 100, 8920)
(10680, 100, 10191.1),(10582.2, 100, 8920),(10562.7, 100, 10191.1)
(10015.1, 100, 10191.1),(10132.4, 100, 10191.1),(10034.7, 100, 8920)
(10015.1, 100, 10191.1),(10034.7, 100, 8920),(9917.33, 100, 8920)
(6377.78, 100, 10093.3),(6338.67, 100, 10132.4),(10015.1, 100, 10191.1)
(7531.56, 100, 8724.45),(6475.56, 100, 9760.89),(6377.78, 100, 10093.3)
(7531.56, 100, 8724.45),(6377.78, 100, 10093.3),(10015.1, 100, 10191.1)
(7531.56, 100, 8724.45),(10015.1, 100, 10191.1),(9917.33, 100, 8920)
(6338.67, 100, 10132.4),(7394.67, 100, 10249.8),(7472.89, 100, 10249.8)
(6338.67, 100, 10132.4),(7140.44, 100, 10249.8),(7394.67, 100, 10249.8)
(9995.56, 100, 11012.4),(9995.56, 100, 10953.8),(9956.45, 100, 10934.2)
(9995.56, 100, 11012.4),(9956.45, 100, 10934.2),(9174.22, 100, 10758.2)
(9995.56, 100, 11012.4),(9174.22, 100, 10758.2),(9076.45, 100, 10797.3)
(9995.56, 100, 11012.4),(9076.45, 100, 10797.3),(9076.45, 100, 11012.4)
(10562.7, 100, 10191.1),(10132.4, 100, 10191.1),(10152, 100, 10230.2)
(10562.7, 100, 10191.1),(10152, 100, 10230.2),(10543.1, 100, 10230.2)
(6338.67, 100, 10132.4),(7023.11, 100, 10249.8),(7140.44, 100, 10249.8)
(10719.1, 100, 10914.7),(10719.1, 100, 11012.4),(11012.4, 100, 11012.4)
(6338.67, 100, 10132.4),(6866.67, 100, 10249.8),(7023.11, 100, 10249.8)
(7727.11, 100, 10249.8),(9976, 100, 10249.8),(10015.1, 100, 10191.1)
(7727.11, 100, 10249.8),(10015.1, 100, 10191.1),(6338.67, 100, 10132.4)
(10719.1, 100, 10347.6),(10680, 100, 10367.1),(10680, 100, 10895.1)
(10621.3, 100, 8880.89),(10680, 100, 10191.1),(10719.1, 100, 10230.2)
(10895.1, 100, 7629.33),(10640.9, 100, 8450.67),(10621.3, 100, 8880.89)
(10895.1, 100, 7629.33),(10621.3, 100, 8880.89),(10719.1, 100, 10230.2)
(10895.1, 100, 7629.33),(10719.1, 100, 10230.2),(11012.4, 100, 11012.4)
(6201.78, 100, 10621.3),(6847.11, 100, 10621.3),(6827.56, 100, 10288.9)
(7140.44, 100, 10249.8),(7023.11, 100, 10249.8),(7062.22, 100, 10328)
(7140.44, 100, 10249.8),(7062.22, 100, 10328),(7101.33, 100, 10328)
(7472.89, 100, 10249.8),(7394.67, 100, 10249.8),(7414.22, 100, 10288.9)
(7727.11, 100, 10249.8),(7746.67, 100, 10269.3),(7844.44, 100, 10269.3)
(7727.11, 100, 10249.8),(7844.44, 100, 10269.3),(7981.33, 100, 10269.3)
(7981.33, 100, 10269.3),(9976, 100, 10269.3),(9976, 100, 10249.8)
(7981.33, 100, 10269.3),(9976, 100, 10249.8),(7727.11, 100, 10249.8)
(7844.44, 100, 10269.3),(7746.67, 100, 10269.3),(7766.22, 100, 10328)
(8020.44, 100, 10308.4),(8020.44, 100, 10406.2),(8118.22, 100, 10406.2)
(8020.44, 100, 10308.4),(8118.22, 100, 10406.2),(8255.11, 100, 10406.2)
(7981.33, 100, 10269.3),(8020.44, 100, 10308.4),(8255.11, 100, 10406.2)
(7981.33, 100, 10269.3),(8255.11, 100, 10406.2),(8900.45, 100, 10406.2)
(9037.33, 100, 10406.2),(9976, 100, 10269.3),(7981.33, 100, 10269.3)
